name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic,ebd_id2022,code
Zonotrichia albicollis,5590,12524,12202,31943,NA,31944;31945;31946;31948,1308,5580,NA,19.76,Passeriformes,Emberizidae,White-throated Sparrow,NA,9,0,0.37,0,1,0,4,6,0.55,0.67,0.48,NA,0.18,0,1.2,alt,24.4,1,monog,0,05-20,08-05,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,20,0,50,10,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32526,whtspa
Artemisiospiza nevadensis,5600,NA,12215,31949,NA,31955,1309,5738,5740,16.81,Passeriformes,Emberizidae,Sagebrush Sparrow,NA,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,18.6,1,monog,0,04-05,07-15,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532,sagspa1
Amphispiza belli,5610,12571,12216,31950,31951:31954,31955,1310,5739,5740,16.81,Passeriformes,Emberizidae,Bell's Sparrow,Artemisiospiza belli,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,16.99,1,monog,0,04-01,07-30,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32533,belspa2
Pooecetes gramineus,5620,12568,12218,31959,31960:31962,NA,1313,5400,NA,23.85,Passeriformes,Emberizidae,Vesper Sparrow,NA,7,0,0.52,1,1,0,3,4,0.31,0.67,0.59,0.97,0.09,0,1.9,alt,25.68,1,monog,0,04-01,08-30,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32542,vesspa
Ammodramus leconteii,5630,12551,12211,31963,NA,31979,1314,5480,NA,18.79,Passeriformes,Emberizidae,Le Conte's Sparrow,Ammospiza leconteii,4,0,0.52,1,1,0,4,5,0.47,0.74,0.67,2.24,0.23,0,1,alt,13,2,monog,0,06-01,08-15,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32546,lecspa
Ammodramus maritimus,5640,12542,12212,31964,31965:31973,NA,1315,5500,NA,14.8,Passeriformes,Emberizidae,Seaside Sparrow,Ammospiza maritima,8,0,0.74,0,1,0,3,5,0.47,0.42,0.45,NA,0.09,0,1.7,alt,22.16,1,monog,0,05-05,08-25,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32547,seaspa
Ammodramus nelsoni,5650,12544,12213,31974,31975:31978,31983;31984;31979,1316,5491,NA,21.93,Passeriformes,Emberizidae,Nelson's Sparrow,Ammospiza nelsoni,10,0,0.64,0,1,0,3,5,0.25,0.67,0.59,NA,0.1,0,1.5,alt,15.11,1,polygyn,0,05-15,08-30,0,cup,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32557,nstspa
Ammodramus caudacutus,5660,12550,12214,31980,31981:31982,31983;31984,1317,5490,NA,18.87,Passeriformes,Emberizidae,Saltmarsh Sparrow,Ammospiza caudacuta,10,0,0.44,0,1,0,3,5,0.25,0.6,0.6,NA,0.09,0,1.7,alt,19.19,1,promisc,0,05-15,08-30,0,cup,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32563,sstspa
Passerculus sandwichensis,5670,12534,12220,31986,31987:32010,NA,1320,5420,NA,24.11,Passeriformes,Emberizidae,Savannah Sparrow,NA,8,0,0.52,0,1,0,3,5,0.47,0.67,0.59,2,0.19,1,1.5,alt,19.97,1,polygyn,0,06-01,08-30,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,30,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32569,savspa
Ammodramus henslowii,5680,12552,12225,32012,32013:32014,32016,1319,5470,NA,15.66,Passeriformes,Emberizidae,Henslow's Sparrow,Passerculus henslowii;Centronyx henslowii,6,0,0.52,1,1,0,3,5,0.34,0.93,0.59,NA,0.19,0,2,alt,12.8,1,monog,0,05-01,08-30,0,cup,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32595,henspa
Melospiza melodia,5690,12517,12229,32018,32019:32050,NA,1322,5810,NA,20.63,Passeriformes,Emberizidae,Song Sparrow,NA,9,0,0.52,0,1,0,3,4,0.8,0.67,0.59,NA,0.32,0,2.5,alt,21.91,1,polygam,0,04-01,07-30,0,cup,0,0,45,0,0,45,5,5,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32601,sonspa
Melospiza lincolnii,5700,12519,12230,32051,32052:32054,32060,1323,5830,NA,22.32,Passeriformes,Emberizidae,Lincoln's Sparrow,NA,7,0,0.52,1,1,0,4,5,0.64,0.69,0.69,NA,0.31,0,1,alt,16.6,1,monog,0,06-01,08-05,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32634,linspa
Melospiza georgiana,5710,12521,12231,32055,32056:32058,32059;32060,1324,5840,NA,19.15,Passeriformes,Emberizidae,Swamp Sparrow,NA,7,0,0.49,0,1,0,4,5,0.35,0.5,0.36,NA,0.06,0,1.7,alt,16.1,1,monog,0,05-10,08-05,0,cup,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32639,swaspa
Pipilo fuscus,5720,12605,12179,32070,32071:32080,32088;32089,1326,5910,NA,13.07,Passeriformes,Emberizidae,Canyon Towhee,Melozone fusca,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,NA,0.19,1,2.5,alt,44.4,1,monog,0,02-25,10-30,0,cup,0,0,0,0,0,40,20,20,0,0,20,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32654,cantow
Melozone crissalis,5725,12607,12181,32090,32091:32098,NA,1329,5911,NA,13.141,Passeriformes,Emberizidae,California Towhee,Pipilo crissalis,12,0,0.52,1,1,0,2,5,NA,0.76,0.8,NA,0.29,0,1.5,alt,52.83,1,monog,0,02-20,08-15,0,cup,0,0,70,0,0,30,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,10,0,60,10,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32674,caltow
Pipilo aberti,5730,12608,12182,32084,32085:32087,32088;32089,1328,5920,NA,12.8,Passeriformes,Emberizidae,Abert's Towhee,Melozone aberti,8,0,0.52,1,1,0,3,4,0.6,0.51,0.45,NA,0.14,0,1.8,alt,45.93,1,monog,0,03-20,09-30,0,cup,0,0,0,0,0,20,60,10,0,0,10,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32668,abetow
Aimophila ruficeps,5740,12588,12190,32114,32115:32126,NA,1333,5800,NA,12.8,Passeriformes,Emberizidae,Rufous-crowned Sparrow,NA,4,0,0.52,1,1,0,3,4,0.49,0.67,0.59,NA,0.19,0,1.1,alt,18.69,1,monog,0,03-10,09-05,0,cup,0,50,30,0,0,20,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32698,rucspa
Pipilo chlorurus,5750,12596,12121,32128,NA,NA,1335,5900,NA,16.81,Passeriformes,Emberizidae,Green-tailed Towhee,NA,7,0,0.56,0,1,0,3,4,0.23,0.67,0.59,NA,0.09,0,1.1,alt,29.4,1,monog,0,05-01,08-05,0,cup,0,10,20,0,0,60,10,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32712,gnttow
Pipilo maculatus,5760,12601,12122,32129,32130:32153,32162;32163,1336,5880,5871,13.48,Passeriformes,Emberizidae,Spotted Towhee,NA,11,0,0.57,0,1,0,3,4,0.41,0.67,0.59,NA,0.16,0,1.7,alt,39.28,1,monog,0,04-15,07-25,0,cup,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,20,0,30,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32713,spotow
Pipilo erythrophthalmus,5770,12602,12124,32155,32156:32161,32162;32163,1337,5870,5871,13.56,Passeriformes,Emberizidae,Eastern Towhee,NA,12,0,0.58,0,1,0,3,4,0.48,0.56,0.57,NA,0.15,0,1.5,alt,40.03,1,monog,0,05-01,08-15,0,cup,0,40,40,0,0,20,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Omnivore,30,0,0,0,0,0,30,0,40,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32741,eastow
Icteria virens,5780,12799,12235,32293,32294:32295,NA,1343,6830,NA,21.28,Passeriformes,Parulidae,Yellow-breasted Chat,NA,9,0,0.52,1,1,0,3,4,0.22,0.28,NA,1.05,0.07,0,1.1,alt,24.89,1,monog,0,05-15,08-15,0,cup,0,0,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32887,yebcha
Xanthocephalus xanthocephalus,5790,13397,12236,32296,NA,NA,1344,4970,NA,27,Passeriformes,Icteridae,Yellow-headed Blackbird,NA,9,0,0.67,0,1,0,3,5,0.45,NA,NA,1.1,0.11,0,2,alt,62.68,2,polygyn,0,05-01,07-25,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32891,yehbla
Dolichonyx oryzivorus,5800,13453,12237,32297,NA,NA,1345,4940,NA,35.39,Passeriformes,Icteridae,Bobolink,NA,10,0,0.59,0,1,0,5,6,0.48,NA,NA,2.55,0.22,0,1,alt,31.46,1,polygyn,0,05-20,07-30,0,cup,0,60,30,0,0,10,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,30,0,10,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32892,boboli
Sturnella neglecta,5810,13420,12238,32298,32299:32300,32321;32322,1347,5011,5012,27.81,Passeriformes,Icteridae,Western Meadowlark,NA,6.5,0,0.56,1,1,0,4,6,0.53,0.53,0.8,2.4,0.23,0,2,alt,100.06,1,polygyn,0,04-25,08-30,0,cup,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32893,wesmea
Sturnella magna,5820,13416,12239,32301,32302:32320,32321;32322,1346,5010,5012,24.8,Passeriformes,Icteridae,Eastern Meadowlark,NA,5,0,0.56,1,1,0,3,5,0.25,NA,NA,3.4,0.21,0,2,alt,91.76,1,polygyn,0,04-20,08-25,0,cup,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32896,easmea
Icterus spurius,5830,13384,12301,32405,32406:32407,32417,1356,5060,NA,26.87,Passeriformes,Icteridae,Orchard Oriole,NA,11,0,0.56,1,1,0,3,5,0.61,NA,NA,2.95,0.45,0,1.5,alt,19.44,1,monog,0,06-10,08-20,0,pend,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,50,20,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,30,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33003,orcori
Icterus cucullatus,5840,13383,12299,32408,32409:32416,32417,1357,5050,NA,19.95,Passeriformes,Icteridae,Hooded Oriole,NA,10,1,0.56,1,0,0,3,4,0.53,NA,NA,NA,0.34,1,2,alt,24.3,1,monog,0,04-25,08-15,0,pend,0,0,0,0,0,10,70,20,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,30,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33006,hooori
Icterus bullockii,5850,13381,12289,32461,32462:32463,32493;32494;32496;32497,1361,5080,5078;5077,26.25,Passeriformes,Icteridae,Bullock's Oriole,Icterus galbula;Icterus bullockiorum,8,0,0.44,0,1.75,0,4,5,0.73,NA,NA,2.39,0.39,0,1,alt,37.9,1,polygyn,0,03-20,07-25,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,20,20,30,0,0,0,1,0,Invertebrate,60,10,0,0,0,0,0,30,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33060,bulori
Icterus pectoralis,5860,13370,12292,32474,32475:32476,NA,1363,5032,NA,17.62,Passeriformes,Icteridae,Spot-breasted Oriole,NA,10,1,0.56,1,1.35,1,2,5,0.53,NA,NA,NA,0.34,1,1.5,alt,46.5,1,monog,0,04-15,07-15,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,60,30,10,0,0,0,1,0,Invertebrate,30,0,0,0,0,0,40,30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33073,spbori
Icterus gularis,5870,13371,12285,32477,32478:32483,NA,1364,5031,NA,19.18,Passeriformes,Icteridae,Altamira Oriole,NA,10,1,0.56,1,1.5,0,3,4,0.53,NA,NA,3,0.45,0,1.2,alt,55.16,1,monog,0,03-25,06-10,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33076,altori
Icterus graduacauda,5880,13360,12281,32484,32485:32490,32491,1365,5030,NA,18.4,Passeriformes,Icteridae,Audubon's Oriole,NA,10,1,0.56,1,1.35,1,3,5,0.25,NA,NA,NA,0.34,1,1.75,alt,42.2,1,monog,0,04-15,09-20,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,30,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33083,audori
Icterus galbula,5890,13379,12287,32492,NA,32493;32494,1366,5070,5078;5077,27.36,Passeriformes,Icteridae,Baltimore Oriole,NA,11,0,0.56,1,1.8,0,4,5,0.73,0.85,NA,3.09,0.5,0,1,alt,32.83,1,monog,0,05-01,07-15,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,10,20,40,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,20,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33091,balori
Icterus parisorum,5900,13394,12280,32498,NA,NA,1370,5040,NA,24.49,Passeriformes,Icteridae,Scott's Oriole,NA,6,0,0.56,1,1.7,0,2,4,0.54,0.7,0.74,NA,0.28,0,1.8,alt,36.48,1,monog,0,05-20,08-15,0,pend,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,20,40,40,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33097,scoori
Agelaius phoeniceus,5910,13402,12324,32501,32502:32527,32532,1371,4980,NA,23.99,Passeriformes,Icteridae,Red-winged Blackbird,NA,15,0,0.52,0,1.2,0,3,4,0.53,0.64,0.4,1.2,0.14,0,1.8,alt,50,2,polygyn,0,04-01,08-10,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,rewbla
Agelaius tricolor,5920,13406,12323,32531,NA,32532,1372,5000,NA,31.17,Passeriformes,Icteridae,Tricoloured Blackbird,NA,12,0,0.6,0,1.6,0,3,4,0.53,NA,NA,0.62,0.1,0,1.8,alt,57.5,2,polygyn,0,03-20,07-20,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33131,tribla
Molothrus aeneus,5930,13449,12331,32550,32551:32555,32556;32563,1375,4960,4955,25.29,Passeriformes,Icteridae,Bronzed Cowbird,NA,6,0,0.56,1,2,1,1,5,NA,0.76,0.76,NA,0.52,0,4,alt,62.61,2,promisc,0,04-15,08-05,0,paras,0,0,30,0,0,30,20,20,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33150,brocow
Molothrus ater,5940,13450,12330,32557,32558:32561,32562;32563,1376,4950,4955,32.98,Passeriformes,Icteridae,Brown-headed Cowbird,NA,15,0,0.51,0,1.7,1,1,7,NA,NA,NA,NA,0.34,0,8,alt,40.26,2,promisc,0,04-01,08-30,0,paras,0,20,30,0,0,30,10,10,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33157,bnhcow
Molothrus bonariensis,5945,13448,12329,32541,32542:32548,32549;32556,1474,4961,NA,26.182,Passeriformes,Icteridae,Shiny Cowbird,NA,5,0,0.54,1,1,1,1,6,NA,NA,NA,NA,0.43,1,6,alt,41.49,2,promisc,0,04-15,09-15,0,paras,0,10,30,0,0,30,30,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33141,shicow
Euphagus carolinus,5950,13442,12337,32572,32573:32574,32576,1380,5090,NA,28.17,Passeriformes,Icteridae,Rusty Blackbird,NA,8,0,0.56,1,1,0,4,5,0.53,0.69,0.96,NA,0.3,0,1,alt,59.57,2,monog,0,05-05,07-25,0,cup,0,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33172,rusbla
Euphagus cyanocephalus,5960,13443,12338,32575,NA,32576,1381,5100,NA,31.21,Passeriformes,Icteridae,Brewer's Blackbird,NA,12,0,0.38,0,1,0,4,6,0.46,0.63,0.63,NA,0.19,0,1.5,alt,62.48,3,polygyn,0,03-15,07-15,0,cup,0,20,0,0,0,20,20,40,0,0,0,0,0,0,0,0,80,0,10,10,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,10,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33175,brebla
Quiscalus quiscula,5970,13439,12339,32577,32578:32581,NA,1382,5110,NA,25.33,Passeriformes,Icteridae,Common Grackle,NA,20,0,0.52,0,1,0,4,5,0.38,0.54,0.49,NA,0.19,0,1.2,alt,105.18,3,monog,0,03-10,07-10,0,cup,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0,1,0,Omnivore,40,10,0,10,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33177,comgra
Quiscalus major,5980,13436,12343,32582,32583:32587,32600;32601,1383,5130,5135,29.7,Passeriformes,Icteridae,Boat-tailed Grackle,NA,11,0,0.78,0,1,0,2,4,0.61,0.73,0.73,NA,0.33,0,1.5,alt,151.22,3,promisc,0,03-05,07-10,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0,1,0,Omnivore,40,10,0,10,0,10,0,0,30,0,0,0,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,33182,botgra
Quiscalus mexicanus,5990,13435,12344,32588,32589:32598,32599;32600;32601,1384,5120,5135,26.79,Passeriformes,Icteridae,Great-tailed Grackle,NA,12.5,0,0.56,1,2,0,3,4,0.8,0.73,0.76,NA,0.44,0,1.5,alt,160.47,3,promisc,0,03-15,08-15,0,cup,0,0,30,0,0,20,50,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33188,grtgra
Seiurus aurocapilla,6000,12724,12367,32667,32668:32670,NA,1386,6740,NA,24.59,Passeriformes,Parulidae,Ovenbird,NA,11,0,0.58,0,1,0,4,5,0.6,0.87,0.87,NA,0.45,0,1,alt,18.8,1,polygam,0,05-15,07-25,0,oven,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,10,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33269,ovenbi1
Helmitheros vermivorum,6010,12722,12368,32671,NA,NA,1387,6390,NA,26.26,Passeriformes,Parulidae,Worm-eating Warbler,NA,7,0,0.62,0,1,1,4,5,0.49,0.69,0.78,NA,0.26,0,1,alt,14.16,1,monog,0,05-20,07-30,0,cup,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33273,woewar1
Seiurus motacilla,6020,12727,12369,32672,NA,32674,1388,6760,NA,29.7,Passeriformes,Parulidae,Louisiana Waterthrush,Parkesia motacilla,12,0,0.49,0,1,0,5,6,0.5,0.8,NA,2.7,0.25,0,1.2,alt,19.9,1,monog,0,04-15,07-30,0,cup,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,80,0,10,10,0,0,0,0,0,0,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33275,louwat
Seiurus noveboracensis,6030,12725,12370,32673,NA,32674,1389,6750,NA,27.98,Passeriformes,Parulidae,Northern Waterthrush,Parkesia noveboracensis,8,0,0.64,0,1,0,4,5,0.5,NA,NA,2.7,0.3,0,1,alt,16.3,1,monog,0,05-10,08-20,0,cup,10,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,90,0,0,10,0,0,0,0,0,0,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33276,norwat
Vermivora bachmanii,6040,12667,12371,32675,NA,NA,NA,NA,NA,21.3,Passeriformes,Parulidae,Bachman's Warbler,NA,8,1,0.52,1,1,0,4,4,NA,NA,NA,NA,0.25,1,1,alt,8.6,1,monog,0,04-01,06-15,0,cup,0,0,20,0,0,30,0,0,0,0,50,0,0,0,0,0,0,20,40,40,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33278,bacwar
Vermivora chrysoptera,6050,12669,12372,32676,NA,32678;32679;32680;32681,1390,6420,6412;6413,25.86,Passeriformes,Parulidae,Golden-winged Warbler,NA,7,0,0.52,1,1,0,4,6,0.47,NA,NA,2.65,0.25,0,1,alt,8.74,1,polygyn,0,05-05,07-20,0,cup,0,10,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33279,gowwar
